Mod:Item:MetaData, Localized Name
ironchest:iron_shulker_box_blue:3, 蓝色铜质潜影盒
ironchest:iron_shulker_box_blue:4, 蓝色银质潜影盒
ironchest:iron_shulker_box_blue:5, 蓝色水晶潜影盒
ironchest:iron_shulker_box_blue:6, 蓝色黑曜石潜影盒
ironchest:iron_shulker_box_brown:0, 棕色铁质潜影盒
ironchest:iron_shulker_box_brown:1, 棕色金质潜影盒
ironchest:iron_shulker_box_brown:2, 棕色钻石潜影盒
ironchest:iron_shulker_box_brown:3, 棕色铜质潜影盒
ironchest:iron_shulker_box_brown:4, 棕色银质潜影盒
ironchest:iron_shulker_box_brown:5, 棕色水晶潜影盒
ironchest:iron_shulker_box_brown:6, 棕色黑曜石潜影盒
ironchest:iron_shulker_box_green:0, 绿色铁质潜影盒
ironchest:iron_shulker_box_green:1, 绿色金质潜影盒
ironchest:iron_shulker_box_green:2, 绿色钻石潜影盒
ironchest:iron_shulker_box_green:3, 绿色铜质潜影盒
ironchest:iron_shulker_box_green:4, 绿色银质潜影盒
ironchest:iron_shulker_box_green:5, 绿色水晶潜影盒
ironchest:iron_shulker_box_green:6, 绿色黑曜石潜影盒
ironchest:iron_shulker_box_red:0, 红色铁质潜影盒
ironchest:iron_shulker_box_red:1, 红色金质潜影盒
ironchest:iron_shulker_box_red:2, 红色钻石潜影盒
ironchest:iron_shulker_box_red:3, 红色铜质潜影盒
ironchest:iron_shulker_box_red:4, 红色银质潜影盒
ironchest:iron_shulker_box_red:5, 红色水晶潜影盒
ironchest:iron_shulker_box_red:6, 红色黑曜石潜影盒
ironchest:iron_shulker_box_black:0, 黑色铁质潜影盒
ironchest:iron_shulker_box_black:1, 黑色金质潜影盒
ironchest:iron_shulker_box_black:2, 黑色钻石潜影盒
ironchest:iron_shulker_box_black:3, 黑色铜质潜影盒
ironchest:iron_shulker_box_black:4, 黑色银质潜影盒
ironchest:iron_shulker_box_black:5, 黑色水晶潜影盒
ironchest:iron_shulker_box_black:6, 黑色黑曜石潜影盒
ironchest:iron_gold_chest_upgrade, 箱子升级：铁>金
ironchest:gold_diamond_chest_upgrade, 箱子升级：金>钻石
ironchest:copper_silver_chest_upgrade, 箱子升级：铜>银
ironchest:silver_gold_chest_upgrade, 箱子升级：银>金
ironchest:copper_iron_chest_upgrade, 箱子升级：铜>铁
ironchest:diamond_crystal_chest_upgrade, 箱子升级：钻石>水晶
ironchest:wood_iron_chest_upgrade, 箱子升级：木>铁
ironchest:wood_copper_chest_upgrade, 箱子升级：木>铜
ironchest:diamond_obsidian_chest_upgrade, 箱子升级：钻石>黑曜石
ironchest:iron_gold_shulker_upgrade, 潜影盒升级：铁>金
ironchest:gold_diamond_shulker_upgrade, 潜影盒升级：金>钻石
ironchest:copper_silver_shulker_upgrade, 潜影盒升级：铜>银
ironchest:silver_gold_shulker_upgrade, 潜影盒升级：银>金
ironchest:copper_iron_shulker_upgrade, 潜影盒升级：铜>铁
ironchest:diamond_crystal_shulker_upgrade, 潜影盒升级：钻石>水晶
ironchest:vanilla_iron_shulker_upgrade, 潜影盒升级：原版>铁
ironchest:vanilla_copper_shulker_upgrade, 潜影盒升级：原版>铜
ironchest:diamond_obsidian_shulker_upgrade, 潜影盒升级：钻石>黑曜石
tbtmats:agc_ingot, A.G.C 锭
tbtmats:agc_stick, A.G.C 棍
tbtmats:compressed_workbench, 压缩工作台
tbtmats:small_thread, 小型线坨
tbtmats:double_stick, 双重木棍
tbtmats:agc_sword, A.G.C 剑
tbtmats:agc_pickaxe, A.G.C 镐
tbtmats:agc_shovel, A.G.C 铲
tbtmats:agc_hoe, A.G.C 锄
tbtmats:agc_axe, A.G.C 斧
tbtmats:agc_apple, A.G.C 苹果
tbtmats:slide_chicken, 滑稽
tbtmats:agc_helmet, A.G.C 头盔
tbtmats:agc_chestplate, A.G.C 铠甲
tbtmats:agc_leggings, A.G.C 护腿
tbtmats:agc_boots, A.G.C 靴子
tbtmats:bx_ingot, 大轩 锭
tbtmats:bx_nugget, 大轩 粒
tbtmats:bx_sword, 大轩 剑
tbtmats:bx_pickaxe, 大轩 镐
tbtmats:bx_shovel, 大轩 铲
tbtmats:bx_hoe, 大轩 锄
tbtmats:bx_axe, 大轩 斧
tbtmats:bx_helmet, 大轩 头盔
tbtmats:bx_chestplate, 大轩 铠甲
tbtmats:bx_leggings, 大轩 护腿
tbtmats:bx_boots, 大轩 靴子
tbtmats:agc_block, A.G.C 块
tbtmats:agc_ore, A.G.C 矿
tbtmats:bx_block, 大轩 块
tbtmats:bx_ore, 大轩 矿
xnet:xnet_manual, XNet手册
xnet:connector_upgrade, 连接升级工具
xnet:facade, 伪装器
xnet:redstone_proxy, 红石代理器
xnet:redstone_proxy_upd, 红石代理器（更新）
xnet:netcable:0, 蓝色网络线缆
xnet:netcable:1, 红色网络线缆
xnet:netcable:2, 黄色网络线缆
xnet:netcable:3, 绿色网络线缆
xnet:netcable:4, 路由网络线缆
xnet:connector:0, 蓝色连接器
xnet:connector:1, 红色连接器
xnet:connector:2, 黄色连接器
xnet:connector:3, 绿色连接器
xnet:connector:4, 路由连接器
xnet:advanced_connector:0, 高级蓝色连接器
xnet:advanced_connector:1, 高级红色连接器
xnet:advanced_connector:2, 高级黄色连接器
xnet:advanced_connector:3, 高级绿色连接器
xnet:controller, 控制器
xnet:router, 路由器
xnet:wireless_router, 无线路由器
xnet:antenna, 天线
xnet:antenna_base, 天线基座
xnet:antenna_dish, 天线盘
cyclicmagic:nether_redstone_ore, 下界红石矿石
cyclicmagic:nether_iron_ore, 下界铁矿石
cyclicmagic:nether_gold_ore, 下界金矿石
cyclicmagic:nether_coal_ore, 下界煤矿石
cyclicmagic:nether_lapis_ore, 下界青金石矿石
cyclicmagic:nether_emerald_ore, 下界绿宝石矿石
cyclicmagic:nether_diamond_ore, 下界钻石矿石
cyclicmagic:end_redstone_ore, 末地红石矿石
cyclicmagic:end_coal_ore, 末地煤矿石
cyclicmagic:end_lapis_ore, 末地青金石矿石
cyclicmagic:end_emerald_ore, 末地绿宝石矿石
cyclicmagic:end_diamond_ore, 末地钻石矿石
cyclicmagic:end_gold_ore, 末地金矿石
cyclicmagic:end_iron_ore, 末地铁矿石
cyclicmagic:fluid_drain, 流体收集机
cyclicmagic:crystallized_amber, 琥珀结晶
cyclicmagic:crystallized_obsidian, 黑曜石结晶
cyclicmagic:emerald_helmet, 绿宝石头盔
cyclicmagic:emerald_chestplate, 绿宝石胸甲
cyclicmagic:emerald_leggings, 绿宝石护腿
cyclicmagic:emerald_boots, 绿宝石靴子
cyclicmagic:emerald_sword, 绿宝石剑
cyclicmagic:emerald_pickaxe, 绿宝石镐
cyclicmagic:emerald_axe, 绿宝石斧
cyclicmagic:emerald_spade, 绿宝石锹
cyclicmagic:emerald_hoe, 绿宝石锄
cyclicmagic:purple_boots, 黑曜石水晶靴子
cyclicmagic:purple_leggings, 黑曜石水晶护腿
cyclicmagic:purple_chestplate, 黑曜石水晶胸甲
cyclicmagic:purple_helmet, 黑曜石水晶头盔
cyclicmagic:crystal_pickaxe, 水晶镐
cyclicmagic:crystal_axe, 水晶斧
cyclicmagic:crystal_spade, 黑曜石水晶之锹
cyclicmagic:crystal_hoe, 水晶锄
cyclicmagic:crystal_sword, 水晶剑
cyclicmagic:glowing_helmet, 夜视头盔
cyclicmagic:sword_weakness, 虚弱之剑
cyclicmagic:sword_slowness, 缓慢之剑
cyclicmagic:sword_ender, 闪避之剑
cyclicmagic:netherbrick_pickaxe, 下界镐
cyclicmagic:netherbrick_axe, 下界斧
cyclicmagic:netherbrick_spade, 下界锹
cyclicmagic:netherbrick_hoe, 下界锄
cyclicmagic:sandstone_pickaxe, 砂岩镐
cyclicmagic:sandstone_axe, 砂岩斧
cyclicmagic:sandstone_spade, 砂岩锹
cyclicmagic:sandstone_hoe, 砂岩锄
cyclicmagic:sandstone_sword, 砂岩剑
cyclicmagic:chest_sack, 满的搬箱袋
cyclicmagic:chest_sack_empty, 空的搬箱袋
cyclicmagic:storage_bag, 大储物袋
cyclicmagic:ender_pearl_reuse, 末影宝珠
cyclicmagic:ender_pearl_mounted, 末影位移宝珠
cyclicmagic:tool_harvest_weeds, 除草镰刀
cyclicmagic:tool_harvest_crops, 花园镰刀
cyclicmagic:tool_harvest_leaves, 树叶镰刀
cyclicmagic:tool_swap, 标准方块替换杖
cyclicmagic:tool_swap_match, 选择性方块替换杖
cyclicmagic:dynamite_safe, 战斗炸药
cyclicmagic:dynamite_mining, 矿用炸药
cyclicmagic:horse_upgrade_type, 被污染的胡萝卜
cyclicmagic:horse_upgrade_variant, 青金石胡萝卜
cyclicmagic:horse_upgrade_health, 钻石胡萝卜
cyclicmagic:horse_upgrade_speed, 红石胡萝卜
cyclicmagic:horse_upgrade_jump, 末影胡萝卜
cyclicmagic:heart_food, 心之容器
cyclicmagic:heart_toxic, 心之容器（降）
cyclicmagic:fire_starter, 打火器
cyclicmagic:fire_dark_anim, 黄昏魔力
cyclicmagic:ender_blaze, 黄昏魔杖
cyclicmagic:fire_frost, 冰冻火焰
cyclicmagic:fire_dark, 暗色之火
cyclicmagic:plate_launch_med, 史莱姆弹跳板
cyclicmagic:plate_launch_small, 软化史莱姆弹跳板
cyclicmagic:plate_launch_large, 硬化史莱姆弹跳板
cyclicmagic:plate_launch_extra, 终极史莱姆弹跳板
cyclicmagic:plate_push, 传送带（普通）
cyclicmagic:plate_push_corner, 转向传送带（普通）
cyclicmagic:plate_push_med_angle, 倾斜传送带（普通）
cyclicmagic:plate_push_fast, 传送带（快速）
cyclicmagic:plate_push_fast_corner, 转向传送带（快速）
cyclicmagic:plate_push_fast_angle, 倾斜传送带（快速）
cyclicmagic:plate_push_slow, 传送带（较慢）
cyclicmagic:plate_push_slow_corner, 转向传送带（较慢）
cyclicmagic:plate_push_slow_angle, 倾斜传送带（较慢）
cyclicmagic:plate_push_slowest, 史莱姆传送带（最慢）
cyclicmagic:plate_push_slowest_corner, 转向传送带（最慢）
cyclicmagic:plate_push_slowest_angle, 倾斜传送带（最慢）
cyclicmagic:wireless_transmitter, 无线发信器
cyclicmagic:wireless_receiver, 无线接收器
cyclicmagic:spikes_iron, 铁质钉刺
cyclicmagic:spikes_diamond, 钻石钉刺
cyclicmagic:peat_biomass, 生物质团
cyclicmagic:peat_fuel, 泥炭
cyclicmagic:peat_fuel_enriched, 富集泥炭
cyclicmagic:peat_unbaked, 干燥的泥炭田
cyclicmagic:peat_baked, 湿润的泥炭田
cyclicmagic:peat_generator, 泥炭发电机
cyclicmagic:peat_farm, 泥炭农场
cyclicmagic:cable_wireless, 物品传输节点
cyclicmagic:cable_wireless_energy, 能量传输节点
cyclicmagic:cable_wireless_fluid, 流体传输节点
cyclicmagic:block_fragile, 脚手架
cyclicmagic:block_fragile_auto, 链接响应脚手架
cyclicmagic:block_fragile_weak, 可更换脚手架
cyclicmagic:item_pipe_sort, 物品分拣器
cyclicmagic:item_pipe, 物品管道
cyclicmagic:item_pump, 物品提取泵管道
cyclicmagic:energy_pipe, 能量管道
cyclicmagic:energy_pump, 能量提取管道
cyclicmagic:fluid_pipe, 流体管道
cyclicmagic:fluid_pump, 流体提取管道
cyclicmagic:bundled_pipe, 集束管道
cyclicmagic:card_location, GPS标记器
cyclicmagic:block_library, 末影书架
cyclicmagic:block_library_ctrl, 末影图书馆
cyclicmagic:poison, 毒液
cyclicmagic:amber, 琥珀
cyclicmagic:biomass, 生物质
cyclicmagic:crystal, 仙域水晶
cyclicmagic:milk, 牛奶
cyclicmagic:robot_spawner, 计数机器人生成器
cyclicmagic:laser_cannon, 彩虹机关炮
cyclicmagic:tool_trade, 贸易年鉴
cyclicmagic:soulstone, 灵魂石
cyclicmagic:tool_launcher, 弹跳之杖
cyclicmagic:password_remote, 远程拉杆
cyclicmagic:tool_elevate, 脱离魔杖
cyclicmagic:tool_rotate, 木制扳手
cyclicmagic:evoker_fang, 唤魔之牙魔杖
cyclicmagic:water_spreader, 水源散播杖
cyclicmagic:ender_eye_orb, 固态末影之眼
cyclicmagic:glove_climb, 攀岩手套
cyclicmagic:tool_torch_launcher, 火把发射器
cyclicmagic:water_freezer, 冰霜转换杖
cyclicmagic:fire_killer, 灭火器
cyclicmagic:sack_ender, 末影袋
cyclicmagic:tool_mount, 马镫
cyclicmagic:tool_prospector, 探矿杖
cyclicmagic:book_ender, 末影之书
cyclicmagic:carbon_paper, 复写纸
cyclicmagic:tool_spelunker, 洞穴探测杖
cyclicmagic:ender_dungeon, 刷怪箱探测器
cyclicmagic:ender_lightning, 镌刻闪电之杖
cyclicmagic:cyclic_wand_build, 循环建筑魔杖
cyclicmagic:shears_obsidian, 黑曜石剪刀
cyclicmagic:tool_warp_home, 末影灌注之翼
cyclicmagic:tool_warp_spawn, 末影之翼
cyclicmagic:tool_push, 活塞魔杖
cyclicmagic:sleeping_mat, 简易睡垫
cyclicmagic:tool_spawn_inspect, 生物生成探测杖
cyclicmagic:mattock, 鹤嘴锄
cyclicmagic:wand_hypno, 生物催眠杖
cyclicmagic:tool_randomize, 随机方块转置杖
cyclicmagic:ender_tnt_1, 末影炸弹I
cyclicmagic:ender_tnt_2, 末影炸弹II
cyclicmagic:ender_tnt_3, 末影炸弹III
cyclicmagic:ender_tnt_4, 末影炸弹IV
cyclicmagic:ender_tnt_5, 末影炸弹V
cyclicmagic:ender_tnt_6, 末影炸弹VI
cyclicmagic:ender_wool, 强化剪刀
cyclicmagic:ender_torch, 可投掷火把
cyclicmagic:magic_net, 生物捕捉球
cyclicmagic:apple_emerald, 绿宝石苹果
cyclicmagic:corrupted_chorus, 潜地果
cyclicmagic:glowing_chorus, 炫光飞天果
cyclicmagic:ender_snow, 冰霜制造器
cyclicmagic:ender_water, 反物质蒸发器
cyclicmagic:tool_auto_torch, 自动火把
cyclicmagic:charm_antidote, 解毒饰品
cyclicmagic:wand_missile, 生物导弹杖
cyclicmagic:charm_water, 水之饰品
cyclicmagic:sign_editor, 彩虹蜡笔
cyclicmagic:charm_air, 御空饰品
cyclicmagic:charm_void, 虚空饰品
cyclicmagic:charm_boat, 水手饰品
cyclicmagic:charm_fire, 防火饰品
cyclicmagic:charm_speed, 速度饰品
cyclicmagic:charm_wing, 羽翼饰品
cyclicmagic:food_step, 健体苹果
cyclicmagic:tool_mount_inverse, 反向马镫
cyclicmagic:apple_lapis, 青金石苹果
cyclicmagic:boomerang, 飞镖鱼
cyclicmagic:stone_pebble, 石子
cyclicmagic:slingshot_weapon, 弹弓
cyclicmagic:plate_vector, 可配置弹跳踏板
cyclicmagic:builder_pattern, 区域构造复制机
cyclicmagic:magnet_block, 物品磁引板
cyclicmagic:magnet_anti_block, 脉冲阻拦器
cyclicmagic:doorbell_simple, 门铃
cyclicmagic:inventory_food, 物品栏扩展升级蛋糕
cyclicmagic:crafting_food, 工作台升级蛋糕
cyclicmagic:dehydrator, 脱水器
cyclicmagic:block_vacuum, 物品收集器
cyclicmagic:beacon_potion, 药水信标
cyclicmagic:button_large, 大按钮
cyclicmagic:moon_sensor, 月相传感器
cyclicmagic:clock, 红石钟
cyclicmagic:sprout, 魔豆芽
cyclicmagic:sprout_seed, 魔豆
cyclicmagic:target, 标靶
cyclicmagic:apple, 苹果芽
cyclicmagic:beacon_redstone, 空信标
cyclicmagic:sprinkler, 洒水器
cyclicmagic:block_forester, 树场
cyclicmagic:auto_packager, 打包机
cyclicmagic:block_miner, 方块挖掘机
cyclicmagic:block_hydrator, 水化器
cyclicmagic:block_anvil_magma, 熔岩铁砧
cyclicmagic:melter, 熔化炉
cyclicmagic:solidifier, 冷凝炉
cyclicmagic:block_anvil, 能量钻石铁砧
cyclicmagic:harvester_block, 收割机
cyclicmagic:xpjuice, 液态经验
cyclicmagic:block_enchanter, 附魔器
cyclicmagic:exp_pylon, 经验塔
cyclicmagic:builder_block, 结构建筑机
cyclicmagic:uncrafting_block, 分解磨床
cyclicmagic:block_miner_smart, 可控挖掘者
cyclicmagic:placer_block, 方块放置机
cyclicmagic:password_block, 口令触发器
cyclicmagic:block_user, 自动玩家模拟器
cyclicmagic:battery_infinite, 无限电池
cyclicmagic:battery, 生锈的苏联电池
cyclicmagic:trash, 虚空垃圾桶
cyclicmagic:block_workbench, 工作台
cyclicmagic:block_screen, 数码打字机
cyclicmagic:screen_target, 属性指示器
cyclicmagic:glass_strong, 强化玻璃
cyclicmagic:block_soundproofing, 隔音块
cyclicmagic:auto_crafter, 自动合成器
cyclicmagic:entity_detector, 实体检测器
cyclicmagic:fan, 风扇
cyclicmagic:block_shears, 剪刀块
cyclicmagic:block_fishing, 自动鱼栅
cyclicmagic:block_disenchanter, 祛魔塔
cyclicmagic:block_storeempty, 流体储罐
cyclicmagic:laser, 激光定位器
cyclicmagic:sound_player, 音效方块
cyclicmagic:dice, 骰子
cyclicmagic:imbuer, 注造器
cyclicmagic:void_anvil, 虚空铁砧
cyclicmagic:dropper_exact, 精准投掷器
cyclicmagic:fluid_placer, 流体放置机
cyclicmagic:water_candle, 水蜡烛
mekores:mekanismore:10, 镍晶体
mekores:mekanismore:11, 镍碎片
mekores:mekanismore:12, 镍碎块
mekores:mekanismore:13, 污浊的镍粉
mekores:mekanismore:15, 铂晶体
mekores:mekanismore:16, 铂碎片
mekores:mekanismore:17, 铂碎块
mekores:mekanismore:18, 污浊的铂粉
mekores:mekanismore:20, 铱晶体
mekores:mekanismore:21, 铱碎片
mekores:mekanismore:22, 铱碎块
mekores:mekanismore:23, 污浊的铱粉
mekores:mekanismore:25, 秘银晶体
mekores:mekanismore:26, 秘银碎片
mekores:mekanismore:27, 秘银碎块
mekores:mekanismore:28, 污浊的秘银粉
mekores:mekanismore:30, 铝晶体
mekores:mekanismore:31, 铝碎片
mekores:mekanismore:32, 铝碎块
mekores:mekanismore:33, 污浊的铝粉
mekores:mekanismore:35, 钴晶体
mekores:mekanismore:36, 钴碎片
mekores:mekanismore:37, 钴碎块
mekores:mekanismore:38, 污浊的钴粉
mekores:mekanismore:40, 阿迪特晶体
mekores:mekanismore:41, 阿迪特碎片
mekores:mekanismore:42, 阿迪特碎块
mekores:mekanismore:43, 污浊的阿迪特粉
mekores:mekanismore:50, 龙晶体
mekores:mekanismore:51, 龙碎片
mekores:mekanismore:52, 龙碎块
mekores:mekanismore:53, 污浊的龙粉
base:wrench, 扳手
mcjtylib_ng:multipart, tile.mcjtylib_ng.multipart.name
patchouli:guide_book, 指南书
exnihilocreatio:item_ore_gold:0, Gold 矿石碎片
exnihilocreatio:item_ore_gold:1, Gold 矿石碎块
exnihilocreatio:item_ore_iron:0, Iron 矿石碎片
exnihilocreatio:item_ore_iron:1, Iron 矿石碎块
exnihilocreatio:item_ore_aluminium:0, Aluminium 矿石碎片
exnihilocreatio:item_ore_aluminium:1, Aluminium 矿石碎块
exnihilocreatio:item_ore_ardite:0, Ardite 矿石碎片
exnihilocreatio:item_ore_ardite:1, Ardite 矿石碎块
exnihilocreatio:item_ore_ardite:2, Ardite 矿石粉
exnihilocreatio:item_ore_cobalt:0, Cobalt 矿石碎片
exnihilocreatio:item_ore_cobalt:1, Cobalt 矿石碎块
exnihilocreatio:item_ore_cobalt:2, Cobalt 矿石粉
exnihilocreatio:item_ore_copper:0, Copper 矿石碎片
exnihilocreatio:item_ore_copper:1, Copper 矿石碎块
exnihilocreatio:item_ore_lead:0, Lead 矿石碎片
